temperature,label
129.68,hot
131.44,hot
129.64,hot
132.04,hot
132.74,hot
132.72,hot
122.02,hot
120.44,hot
120.61,hot
121.19,hot
122.44,hot
124.86,hot
124.75,hot
122.49,hot
123.62,hot
126.01,hot
125.25,hot
126.16,hot
127.55,hot
127.36,hot
127.28,hot
130.31,hot
130.69,hot
132.85,hot
133.12,hot
135.01,hot
134.77,hot
137.47,hot
138.37,hot
143.97,hot
143.97,hot
144.11,hot
140.37,hot
141.53,hot
137.12,hot
138.16,hot
138.6,hot
138.15,hot
138.11,hot
137.6,hot
136.39,hot
136.46,hot
138.5,hot
139.99,hot
139.75,hot
137.76,hot
141.85,hot
141.32,hot
139.99,hot
141.21,hot
140.52,hot
137.95,hot
127.39,hot
126.63,hot
128.36,hot
128.45,hot
125.79,hot
124.06,hot
120.75,hot
118.76,hot
119.69,hot
120.47,hot
123.96,hot
114.53,hot
115.46,hot
113.86,hot
117.29,hot
118.13,hot
117.72,hot
111.86,hot
115.81,hot
113.97,hot
114.3,hot
116.21,hot
131.01,hot
132.49,hot
132.3,hot
129.85,hot
127.18,hot
126.62,hot
128.27,hot
131.29,hot
130.79,hot
132.28,hot
130.42,hot
131.89,hot
132.93,hot
132.38,hot
131.81,hot
135.12,hot
134.11,hot
135.67,hot
135.11,hot
137.83,hot
136.4,hot
137.64,hot
138.98,hot
137.23,hot
136.07,hot
130.91,hot
131.34,hot
129.87,hot
128.3,hot
128.9,hot
131.27,hot
131.7,hot
128.49,hot
38.52,hot
38.46,hot
36.33,hot
36.2,hot
38.21,hot
41.58,hot
40.63,hot
42.0,hot
37.44,hot
35.22,hot
35.01,hot
33.97,hot
35.18,hot
32.23,hot
32.12,hot
32.85,hot
42.32,hot
41.61,hot
42.0,hot
39.12,hot
37.69,hot
38.46,hot
37.93,hot
31.33,hot
33.55,hot
35.56,hot
37.52,hot
37.29,hot
38.0,hot
38.21,hot
35.46,hot
34.67,hot
32.67,hot
30.26,hot
32.01,hot
31.39,hot
26.58,normal
27.47,normal
26.69,normal
28.25,normal
26.44,normal
26.97,normal
28.18,normal
29.68,normal
29.63,normal
28.06,normal
28.16,normal
27.73,normal
28.45,normal
24.81,normal
24.8,normal
27.61,normal
25.25,normal
26.95,normal
27.61,normal
24.18,normal
21.99,normal
21.27,normal
8.44,cold
25.08,normal
22.27,normal
21.1,normal
21.53,normal
21.76,normal
23.15,normal
18.94,normal
17.16,normal
13.26,normal
11.79,normal
11.77,normal
13.13,normal
17.89,normal
16.65,normal
17.24,normal
16.75,normal
17.86,normal
17.58,normal
15.91,normal
14.01,normal
14.16,normal
11.88,normal
10.57,normal
13.75,normal
14.84,normal
16.66,normal
15.01,normal
16.74,normal
17.93,normal
20.67,normal
15.87,normal
17.12,normal
17.18,normal
18.05,normal
18.68,normal
19.91,normal
20.49,normal
23.45,normal
25.33,normal
16.09,normal
16.82,normal
16.66,normal
18.63,normal
21.41,normal
20.7,normal
20.67,normal
11.04,normal
8.52,cold
8.08,cold
11.5,normal
11.24,normal
10.35,normal
10.19,normal
7.32,cold
8.42,cold
3.79,cold
5.04,cold
4.41,cold
4.87,cold
1.92,cold
2.81,cold
0.76,cold
2.79,cold
15.2,normal
15.27,normal
14.21,normal
13.4,normal
15.05,normal
16.54,normal
20.04,normal
16.92,normal
16.86,normal
19.72,normal
19.86,normal
23.72,normal
22.38,normal
31.34,hot
33.54,hot
37.3,hot
35.08,hot
33.07,hot
31.94,hot
36.09,hot
40.0,hot
42.98,hot
43.39,hot
43.57,hot
42.69,hot
43.09,hot
42.06,hot
43.86,hot
42.44,hot
44.62,hot
46.84,hot
50.18,hot
51.46,hot
48.89,hot
47.24,hot
45.15,hot
42.39,hot
40.78,hot
38.84,hot
38.23,hot
38.63,hot
39.65,hot
38.48,hot
37.18,hot
39.94,hot
42.32,hot
42.02,hot
40.8,hot
42.13,hot
44.33,hot
42.88,hot
40.44,hot
41.54,hot
40.75,hot
41.27,hot
41.31,hot
40.29,hot
41.96,hot
39.13,hot
40.29,hot
39.5,hot
41.71,hot
42.29,hot
47.79,hot
44.38,hot
46.64,hot
45.25,hot
47.01,hot
47.56,hot
47.19,hot
46.61,hot
47.55,hot
49.31,hot
49.39,hot
48.42,hot
50.03,hot
47.55,hot
46.41,hot
47.82,hot
49.81,hot
51.46,hot
50.97,hot
54.32,hot
57.25,hot
56.12,hot
58.36,hot
56.95,hot
56.76,hot
56.85,hot
58.18,hot
60.75,hot
60.44,hot
61.2,hot
55.14,hot
54.74,hot
52.87,hot
55.05,hot
55.55,hot
53.67,hot
50.89,hot
49.67,hot
48.83,hot
49.61,hot
51.76,hot
48.36,hot
44.75,hot
46.22,hot
44.4,hot
43.75,hot
45.16,hot
45.29,hot
134.38,hot
132.72,hot
127.87,hot
127.2,hot
127.87,hot
125.66,hot
127.0,hot
127.15,hot
127.62,hot
123.19,hot
124.89,hot
124.21,hot
123.13,hot
122.73,hot
122.22,hot
119.68,hot
120.58,hot
123.08,hot
122.96,hot
126.09,hot
131.55,hot
130.45,hot
127.0,hot
128.84,hot
131.53,hot
133.82,hot
137.08,hot
133.35,hot
133.29,hot
130.0,hot
129.95,hot
104.91,hot
105.33,hot
108.13,hot
109.04,hot
109.91,hot
115.42,hot
118.75,hot
117.01,hot
119.87,hot
120.27,hot
117.45,hot
119.2,hot
119.49,hot
120.67,hot
119.63,hot
120.86,hot
118.44,hot
115.46,hot
119.48,hot
119.27,hot
118.38,hot
120.08,hot
121.0,hot
123.09,hot
121.2,hot
120.69,hot
122.74,hot
122.73,hot
123.86,hot
125.79,hot
125.66,hot
126.07,hot
126.96,hot
133.97,hot
137.01,hot
139.53,hot
139.45,hot
137.17,hot
135.8,hot
133.75,hot
130.86,hot
133.77,hot
133.43,hot
133.77,hot
132.43,hot
129.36,hot
125.37,hot
125.57,hot
123.67,hot
126.67,hot
125.98,hot
127.52,hot
126.96,hot
129.96,hot
131.36,hot
125.85,hot
125.55,hot
128.33,hot
126.72,hot
128.24,hot
123.1,hot
120.26,hot
118.6,hot
117.22,hot
115.3,hot
114.15,hot
116.18,hot
114.44,hot
115.02,hot
117.3,hot
114.77,hot
113.43,hot
111.64,hot
112.18,hot
112.79,hot
113.09,hot
111.53,hot
112.33,hot
109.24,hot
111.17,hot
112.96,hot
107.48,hot
104.86,hot
105.17,hot
104.0,hot
100.48,hot
96.67,hot
96.27,hot
96.34,hot
98.58,hot
98.78,hot
100.84,hot
98.41,hot
110.92,hot
109.79,hot
111.05,hot
110.64,hot
112.07,hot
111.24,hot
107.79,hot
107.85,hot
110.03,hot
109.65,hot
110.48,hot
110.5,hot
113.72,hot
113.24,hot
115.1,hot
113.48,hot
111.87,hot
111.33,hot
111.84,hot
113.09,hot
115.42,hot
120.27,hot
120.11,hot
120.4,hot
121.06,hot
111.46,hot
111.26,hot
98.26,hot
99.98,hot
100.4,hot
99.14,hot
97.33,hot
99.2,hot
100.26,hot
102.69,hot
100.44,hot
97.95,hot
97.52,hot
98.65,hot
99.35,hot
98.92,hot
96.94,hot
95.18,hot
95.55,hot
98.11,hot
95.76,hot
95.46,hot
95.25,hot
98.35,hot
95.96,hot
99.31,hot
102.26,hot
104.28,hot
101.23,hot
101.5,hot
103.22,hot
18.33,normal
18.4,normal
15.63,normal
16.11,normal
16.19,normal
16.26,normal
15.42,normal
16.52,normal
16.64,normal
13.08,normal
12.6,normal
9.9,cold
7.73,cold
-2.57,cold
-2.76,cold
-1.09,cold
-1.35,cold
-1.55,cold
0.62,cold
13.67,normal
13.54,normal
16.36,normal
18.44,normal
19.21,normal
17.49,normal
16.99,normal
14.73,normal
14.9,normal
11.73,normal
10.49,normal
9.37,cold
12.06,normal
14.03,normal
17.82,normal
20.56,normal
22.42,normal
20.32,normal
25.18,normal
10.52,normal
10.84,normal
10.28,normal
11.15,normal
10.47,normal
9.04,cold
12.35,normal
10.32,normal
0.16,cold
-0.22,cold
0.64,cold
1.2,cold
0.74,cold
2.82,cold
3.36,cold
-1.91,cold
-0.82,cold
0.05,cold
2.49,cold
1.71,cold
3.17,cold
3.04,cold
4.24,cold
4.73,cold
3.89,cold
33.42,hot
32.73,hot
-7.11,cold
-7.89,cold
-8.39,cold
-9.85,cold
-8.61,cold
-8.98,cold
-9.24,cold
-2.81,cold
-2.72,cold
-3.59,cold
-2.04,cold
1.05,cold
-0.59,cold
-1.01,cold
0.03,cold
-1.02,cold
-0.8,cold
-6.05,cold
-6.62,cold
-6.17,cold
-3.1,cold
-0.1,cold
-1.87,cold
-2.62,cold
-1.63,cold
-1.56,cold
-3.04,cold
-4.53,cold
-7.27,cold
-6.98,cold
-4.85,cold
-3.95,cold
-3.09,cold
-2.73,cold
-4.04,cold
-4.32,cold
-5.08,cold
-8.68,cold
-8.16,cold
-11.87,cold
-14.27,cold
-13.11,cold
-13.68,cold
-13.34,cold
-13.33,cold
-0.42,cold
0.22,cold
14.79,normal
15.28,normal
18.82,normal
19.25,normal
19.48,normal
22.37,normal
22.8,normal
21.37,normal
23.36,normal
23.27,normal
25.36,normal
24.15,normal
26.11,normal
24.71,normal
31.82,hot
33.62,hot
33.04,hot
35.89,hot
38.27,hot
35.98,hot
36.98,hot
37.57,hot
37.76,hot
35.0,hot
34.53,hot
33.45,hot
33.73,hot
35.49,hot
37.66,hot
119.78,hot
119.0,hot
121.16,hot
123.65,hot
126.27,hot
122.93,hot
123.3,hot
121.42,hot
120.53,hot
123.07,hot
121.91,hot
124.09,hot
126.38,hot
126.31,hot
126.67,hot
129.31,hot
128.51,hot
125.27,hot
128.06,hot
126.72,hot
129.61,hot
132.77,hot
131.5,hot
136.2,hot
133.89,hot
140.03,hot
142.07,hot
145.68,hot
149.66,hot
150.0,hot
150.0,hot
150.0,hot
148.86,hot
150.0,hot
150.0,hot
130.63,hot
128.8,hot
128.7,hot
129.61,hot
128.75,hot
130.59,hot
-1.5,cold
-2.14,cold
-1.2,cold
-1.14,cold
-1.01,cold
144.37,hot
144.71,hot
142.76,hot
141.85,hot
139.71,hot
141.03,hot
137.0,hot
138.47,hot
138.77,hot
125.34,hot
122.96,hot
121.55,hot
119.79,hot
121.76,hot
121.18,hot
122.69,hot
125.19,hot
123.94,hot
124.65,hot
136.86,hot
135.53,hot
133.7,hot
131.72,hot
130.69,hot
144.76,hot
145.8,hot
145.9,hot
146.86,hot
145.29,hot
142.16,hot
140.3,hot
140.02,hot
152.58,hot
150.0,hot
150.0,hot
149.74,hot
148.77,hot
150.0,hot
149.45,hot
149.39,hot
149.35,hot
149.23,hot
150.0,hot
150.0,hot
149.28,hot
148.12,hot
148.53,hot
149.39,hot
10.9,normal
10.01,normal
12.52,normal
16.46,normal
15.37,normal
15.0,normal
13.33,normal
14.96,normal
13.35,normal
16.66,normal
12.96,normal
12.33,normal
-6.41,cold
-7.81,cold
-6.88,cold
-6.31,cold
-3.99,cold
-0.77,cold
-2.82,cold
-2.77,cold
-4.62,cold
-4.76,cold
0.21,cold
2.59,cold
5.2,cold
7.22,cold
9.7,cold
11.39,normal
8.46,cold
8.95,cold
6.71,cold
5.14,cold
4.05,cold
7.63,cold
8.35,cold
7.53,cold
3.91,cold
11.15,normal
9.72,cold
11.04,normal
137.72,hot
140.11,hot
141.54,hot
145.37,hot
147.69,hot
149.81,hot
150.0,hot
150.0,hot
147.79,hot
149.36,hot
149.0,hot
149.46,hot
150.0,hot
146.83,hot
144.39,hot
140.38,hot
137.94,hot
136.54,hot
138.27,hot
137.02,hot
141.38,hot
140.6,hot
136.8,hot
140.23,hot
141.31,hot
141.16,hot
139.9,hot
141.76,hot
145.15,hot
146.86,hot
146.11,hot
143.92,hot
147.21,hot
146.19,hot
145.82,hot
142.69,hot
142.42,hot
143.99,hot
146.26,hot
148.2,hot
147.21,hot
160.33,hot
150.0,hot
146.5,hot
147.59,hot
150.0,hot
149.96,hot
150.0,hot
150.0,hot
149.16,hot
148.61,hot
149.07,hot
150.0,hot
150.0,hot
150.0,hot
168.06,hot
150.0,hot
150.0,hot
150.0,hot
149.33,hot
147.32,hot
145.99,hot
144.33,hot
143.35,hot
146.09,hot
147.1,hot
150.0,hot
148.54,hot
148.48,hot
146.33,hot
144.08,hot
143.49,hot
155.35,hot
150.0,hot
145.78,hot
145.21,hot
146.77,hot
146.52,hot
144.79,hot
143.27,hot
142.59,hot
142.26,hot
141.94,hot
140.67,hot
139.05,hot
138.22,hot
139.99,hot
141.87,hot
138.99,hot
141.53,hot
141.11,hot
139.18,hot
140.83,hot
141.4,hot
142.15,hot
141.75,hot
159.86,hot
154.58,hot
161.4,hot
150.0,hot
150.0,hot
158.03,hot
150.0,hot
150.0,hot
150.0,hot
150.0,hot
150.0,hot
145.87,hot
146.56,hot
147.28,hot
147.27,hot
149.73,hot
147.89,hot
149.2,hot
147.73,hot
168.99,hot
150.0,hot
150.0,hot
150.0,hot
148.14,hot
150.0,hot
132.02,hot
131.22,hot
132.02,hot
129.26,hot
126.04,hot
125.67,hot
123.44,hot
122.46,hot
123.06,hot
125.86,hot
126.72,hot
125.1,hot
142.32,hot
144.53,hot
144.47,hot
139.93,hot
136.75,hot
-28.96,cold
-27.46,cold
-27.5,cold
-10.95,cold
-11.5,cold
-10.76,cold
-9.29,cold
-11.79,cold
-10.61,cold
-10.41,cold
-11.29,cold
-11.26,cold
-11.0,cold
-12.09,cold
-12.88,cold
-12.85,cold
-12.33,cold
-10.43,cold
-11.73,cold
-12.79,cold
-16.49,cold
-19.05,cold
-18.69,cold
-17.66,cold
-6.42,cold
-6.59,cold
-4.94,cold
-1.01,cold
-3.13,cold
-4.6,cold
4.69,cold
3.77,cold
5.59,cold
6.9,cold
5.95,cold
9.05,cold
7.45,cold
3.87,cold
6.92,cold
9.14,cold
8.99,cold
11.51,normal
11.02,normal
14.07,normal
14.5,normal
13.36,normal
14.64,normal
14.89,normal
30.71,hot
31.2,hot
31.77,hot
32.39,hot
29.18,normal
26.82,normal
24.87,normal
28.87,normal
29.75,normal
16.61,normal
13.57,normal
12.85,normal
10.54,normal
8.04,cold
7.56,cold
7.87,cold
5.02,cold
4.06,cold
20.33,normal
17.29,normal
19.98,normal
23.67,normal
23.71,normal
21.01,normal
21.97,normal
21.29,normal
25.78,normal
25.93,normal
25.57,normal
26.67,normal
26.43,normal
33.16,hot
34.5,hot
32.22,hot
33.11,hot
34.47,hot
35.14,hot
35.08,hot
36.47,hot
34.92,hot
33.49,hot
35.34,hot
37.22,hot
34.84,hot
33.91,hot
30.77,hot
33.95,hot
33.62,hot
33.29,hot
34.65,hot
36.68,hot
32.51,hot
34.29,hot
34.5,hot
33.7,hot
33.22,hot
35.75,hot
33.77,hot
33.57,hot
31.33,hot
126.46,hot
125.57,hot
127.73,hot
130.91,hot
127.61,hot
125.65,hot
126.33,hot
126.72,hot
122.24,hot
125.33,hot
119.34,hot
119.28,hot
118.05,hot
117.26,hot
118.24,hot
118.67,hot
118.21,hot
130.36,hot
134.32,hot
134.69,hot
136.65,hot
135.36,hot
139.55,hot
138.59,hot
139.56,hot
137.82,hot
139.92,hot
140.65,hot
143.77,hot
129.1,hot
127.71,hot
128.28,hot
127.64,hot
128.67,hot
130.26,hot
127.18,hot
127.91,hot
125.91,hot
126.14,hot
124.21,hot
128.25,hot
125.87,hot
126.43,hot
125.26,hot
127.47,hot
127.56,hot
129.44,hot
131.49,hot
129.92,hot
136.82,hot
137.46,hot
135.9,hot
137.4,hot
136.85,hot
135.99,hot
138.73,hot
142.04,hot
140.97,hot
139.63,hot
135.95,hot
134.93,hot
135.32,hot
135.9,hot
135.18,hot
137.12,hot
134.31,hot
136.17,hot
135.29,hot
134.84,hot
131.12,hot
131.48,hot
115.6,hot
116.52,hot
118.85,hot
119.13,hot
117.86,hot
119.83,hot
121.4,hot
121.66,hot
121.31,hot
106.44,hot
104.83,hot
103.22,hot
104.82,hot
103.94,hot
104.45,hot
104.48,hot
104.98,hot
104.32,hot
107.17,hot
105.36,hot
103.91,hot
102.44,hot
100.66,hot
101.38,hot
104.17,hot
105.8,hot
106.78,hot
108.16,hot
107.84,hot
107.1,hot
105.21,hot
110.85,hot
113.01,hot
111.6,hot
111.75,hot
114.57,hot
113.5,hot
114.65,hot
117.45,hot
115.82,hot
116.12,hot
117.97,hot
117.81,hot
113.97,hot
109.61,hot
112.9,hot
110.7,hot
110.12,hot
109.35,hot
113.57,hot
114.62,hot
107.63,hot
106.54,hot
108.18,hot
108.71,hot
108.81,hot
109.74,hot
108.43,hot
105.49,hot
104.54,hot
101.79,hot
96.82,hot
99.06,hot
97.01,hot
95.99,hot
97.62,hot
98.13,hot
99.8,hot
101.25,hot
100.73,hot
104.1,hot
104.49,hot
103.1,hot
101.7,hot
102.67,hot
105.29,hot
103.6,hot
103.27,hot
103.94,hot
107.99,hot
107.79,hot
103.09,hot
109.07,hot
105.41,hot
103.61,hot
102.51,hot
102.35,hot
97.71,hot
97.66,hot
100.44,hot
99.81,hot
101.18,hot
101.73,hot
101.48,hot
103.28,hot
104.05,hot
102.29,hot
101.24,hot
101.91,hot
100.5,hot
100.54,hot
101.73,hot
100.23,hot
100.58,hot
102.33,hot
101.52,hot
102.73,hot
101.02,hot
99.11,hot
97.5,hot
101.16,hot
101.34,hot
100.96,hot
103.17,hot
105.78,hot
106.66,hot
105.01,hot
102.71,hot
106.39,hot
108.86,hot
108.19,hot
108.53,hot
109.02,hot
110.54,hot
107.03,hot
-26.24,cold
-23.59,cold
-25.16,cold
-24.2,cold
-22.59,cold
-22.41,cold
-22.43,cold
-21.8,cold
-20.89,cold
-19.81,cold
-20.17,cold
-22.67,cold
-21.26,cold
-23.59,cold
-22.24,cold
-22.76,cold
-22.79,cold
-21.62,cold
-20.42,cold
-19.28,cold
-19.21,cold
-19.27,cold
-20.92,cold
-20.14,cold
-19.87,cold
-19.61,cold
-17.18,cold
-19.29,cold
-20.47,cold
-21.64,cold
-22.25,cold
-25.5,cold
-26.3,cold
-24.75,cold
-21.29,cold
-18.15,cold
-15.51,cold
-17.11,cold
-16.54,cold
-16.62,cold
-13.63,cold
-13.87,cold
-12.72,cold
-9.1,cold
-10.21,cold
-11.19,cold
-11.32,cold
-9.45,cold
-4.42,cold
144.25,hot
144.56,hot
144.36,hot
145.12,hot
146.76,hot
147.69,hot
147.84,hot
145.69,hot
144.87,hot
141.48,hot
138.88,hot
141.45,hot
139.04,hot
140.06,hot
136.84,hot
135.66,hot
132.7,hot
131.93,hot
135.07,hot
134.47,hot
135.92,hot
124.78,hot
125.05,hot
121.4,hot
122.13,hot
122.4,hot
129.21,hot
127.54,hot
128.11,hot
130.82,hot
130.48,hot
133.15,hot
130.92,hot
128.56,hot
128.82,hot
128.89,hot
129.65,hot
129.56,hot
128.78,hot
125.14,hot
124.68,hot
127.25,hot
127.36,hot
126.58,hot
126.42,hot
129.41,hot
129.61,hot
124.13,hot
124.91,hot
121.55,hot
123.5,hot
123.7,hot
123.29,hot
123.13,hot
127.0,hot
126.14,hot
127.7,hot
128.02,hot
127.98,hot
126.63,hot
128.02,hot
129.03,hot
128.4,hot
126.06,hot
122.56,hot
124.03,hot
125.3,hot
121.7,hot
121.84,hot
122.12,hot
123.53,hot
123.15,hot
122.99,hot
124.54,hot
122.37,hot
121.19,hot
119.09,hot
117.09,hot
119.72,hot
120.75,hot
122.3,hot
122.54,hot
120.11,hot
121.09,hot
120.15,hot
118.32,hot
115.23,hot
113.02,hot
113.52,hot
116.8,hot
116.89,hot
118.87,hot
120.07,hot
121.46,hot
123.71,hot
122.49,hot
122.38,hot
121.77,hot
124.26,hot
121.9,hot
119.81,hot
117.71,hot
118.25,hot
126.2,hot
125.04,hot
123.7,hot
125.64,hot
127.66,hot
126.92,hot
129.44,hot
127.67,hot
129.61,hot
129.0,hot
125.67,hot
128.36,hot
127.37,hot
124.8,hot
125.68,hot
126.07,hot
129.99,hot
135.33,hot
134.65,hot
133.05,hot
134.54,hot
132.62,hot
128.31,hot
128.88,hot
139.63,hot
130.97,hot
127.22,hot
130.26,hot
139.97,hot
139.75,hot
140.88,hot
141.43,hot
143.75,hot
150.0,hot
147.29,hot
148.54,hot
146.39,hot
147.72,hot
149.34,hot
148.2,hot
147.78,hot
146.6,hot
147.99,hot
145.09,hot
141.21,hot
138.94,hot
138.84,hot
139.53,hot
145.45,hot
145.09,hot
146.2,hot
144.91,hot
145.5,hot
147.38,hot
153.09,hot
150.0,hot
150.0,hot
149.96,hot
147.15,hot
144.08,hot
143.1,hot
141.34,hot
139.9,hot
140.04,hot
142.62,hot
144.3,hot
144.31,hot
145.7,hot
144.35,hot
144.77,hot
144.58,hot
143.72,hot
145.97,hot
144.02,hot
145.51,hot
147.04,hot
154.31,hot
150.0,hot
155.45,hot
150.0,hot
150.0,hot
149.92,hot
150.0,hot
150.0,hot
67.16,hot
65.08,hot
63.97,hot
64.64,hot
67.42,hot
70.84,hot
59.15,hot
57.67,hot
56.36,hot
55.35,hot
55.42,hot
54.66,hot
55.64,hot
60.45,hot
60.75,hot
62.1,hot
60.51,hot
64.61,hot
66.3,hot
67.28,hot
71.03,hot
69.49,hot
69.09,hot
72.51,hot
76.79,hot
80.44,hot
84.27,hot
86.91,hot
86.61,hot
87.29,hot
72.99,hot
74.97,hot
74.09,hot
71.61,hot
70.33,hot
74.5,hot
79.02,hot
83.51,hot
83.3,hot
84.16,hot
84.46,hot
82.57,hot
83.15,hot
83.1,hot
83.04,hot
81.74,hot
80.74,hot
79.38,hot
79.09,hot
77.8,hot
80.47,hot
79.72,hot
80.49,hot
83.9,hot
86.93,hot
87.56,hot
90.87,hot
91.3,hot
89.63,hot
86.64,hot
87.81,hot
91.84,hot
92.5,hot
93.78,hot
94.97,hot
93.65,hot
97.77,hot
96.06,hot
99.87,hot
98.53,hot
96.08,hot
96.65,hot
97.74,hot
94.75,hot
78.67,hot
76.27,hot
78.6,hot
79.15,hot
95.04,hot
98.35,hot
102.52,hot
97.94,hot
99.04,hot
-5.27,cold
-7.54,cold
-7.93,cold
-6.95,cold
-5.91,cold
-4.26,cold
-5.86,cold
-5.73,cold
-9.31,cold
-8.06,cold
-6.41,cold
-5.6,cold
-4.28,cold
-7.86,cold
-7.34,cold
-25.3,cold
-26.51,cold
-27.05,cold
-24.33,cold
-26.4,cold
-22.12,cold
-19.72,cold
-17.76,cold
-16.36,cold
-12.99,cold
-9.6,cold
-10.5,cold
-12.02,cold
-13.7,cold
-14.51,cold
-31.92,cold
-30.0,cold
-30.0,cold
-30.0,cold
-28.61,cold
-27.92,cold
-27.35,cold
-27.5,cold
-30.0,cold
-27.78,cold
-28.81,cold
-28.89,cold
-27.85,cold
-28.65,cold
-30.0,cold
-30.0,cold
-27.96,cold
-26.63,cold
-36.48,cold
-30.0,cold
-30.0,cold
-28.48,cold
-27.63,cold
-28.98,cold
-30.0,cold
-29.99,cold
-30.0,cold
-27.73,cold
-25.57,cold
-23.93,cold
-23.45,cold
-23.53,cold
-20.16,cold
-24.11,cold
-28.26,cold
-27.76,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-33.5,cold
-30.0,cold
-28.65,cold
-26.16,cold
-26.41,cold
-29.86,cold
-27.51,cold
-28.14,cold
-29.14,cold
-30.0,cold
-30.0,cold
-30.0,cold
-28.75,cold
-27.71,cold
-30.0,cold
-27.88,cold
-26.43,cold
-28.01,cold
-29.26,cold
-30.0,cold
-28.59,cold
-27.76,cold
-29.52,cold
-27.97,cold
-25.56,cold
-26.05,cold
-23.24,cold
-23.32,cold
-24.85,cold
-25.25,cold
-21.61,cold
-21.39,cold
-24.01,cold
-23.94,cold
-25.97,cold
-27.0,cold
-27.72,cold
-26.36,cold
-23.83,cold
-22.72,cold
-24.33,cold
-24.62,cold
-24.16,cold
-24.57,cold
-24.1,cold
-24.08,cold
-24.55,cold
-20.62,cold
-21.49,cold
-22.77,cold
-24.44,cold
-25.44,cold
-26.79,cold
-24.93,cold
-25.33,cold
-24.87,cold
-21.88,cold
-25.38,cold
-22.87,cold
-23.25,cold
-26.77,cold
-24.7,cold
-27.25,cold
-28.14,cold
-28.13,cold
-27.35,cold
-29.14,cold
33.56,hot
32.82,hot
38.39,hot
40.35,hot
44.91,hot
44.48,hot
42.93,hot
40.94,hot
42.6,hot
43.69,hot
43.43,hot
43.46,hot
144.31,hot
144.79,hot
142.92,hot
143.71,hot
153.62,hot
150.0,hot
149.83,hot
146.47,hot
146.88,hot
145.97,hot
146.65,hot
146.6,hot
142.87,hot
143.85,hot
142.22,hot
144.01,hot
143.79,hot
144.04,hot
143.89,hot
144.37,hot
144.19,hot
140.34,hot
139.43,hot
139.92,hot
137.73,hot
139.17,hot
139.39,hot
145.14,hot
140.93,hot
140.99,hot
141.13,hot
142.77,hot
145.16,hot
143.35,hot
143.65,hot
142.41,hot
157.08,hot
150.0,hot
150.0,hot
150.0,hot
150.0,hot
147.78,hot
148.38,hot
144.84,hot
141.95,hot
142.53,hot
126.64,hot
131.43,hot
128.08,hot
126.04,hot
126.3,hot
122.37,hot
123.27,hot
119.95,hot
116.74,hot
116.94,hot
114.07,hot
111.52,hot
112.3,hot
115.42,hot
120.19,hot
123.04,hot
123.02,hot
120.09,hot
125.84,hot
127.53,hot
134.36,hot
134.68,hot
25.25,normal
25.54,normal
27.33,normal
26.29,normal
25.96,normal
27.47,normal
31.29,hot
32.68,hot
34.43,hot
33.78,hot
37.75,hot
42.53,hot
40.64,hot
42.45,hot
40.6,hot
40.13,hot
33.96,hot
32.28,hot
35.81,hot
35.32,hot
36.4,hot
31.69,hot
30.36,hot
23.06,normal
24.16,normal
25.3,normal
24.72,normal
24.75,normal
26.19,normal
23.52,normal
23.29,normal
19.24,normal
19.93,normal
20.07,normal
18.75,normal
20.38,normal
23.09,normal
26.04,normal
25.4,normal
23.04,normal
21.57,normal
20.12,normal
20.57,normal
24.25,normal
20.55,normal
21.04,normal
18.57,normal
19.07,normal
21.82,normal
19.22,normal
19.34,normal
15.94,normal
17.96,normal
8.94,cold
9.96,cold
12.64,normal
15.1,normal
12.62,normal
11.24,normal
12.22,normal
11.69,normal
12.15,normal
11.4,normal
10.24,normal
7.97,cold
-14.04,cold
-4.43,cold
-5.76,cold
-11.51,cold
-12.97,cold
-10.36,cold
-11.02,cold
-13.15,cold
-11.83,cold
-9.9,cold
-8.87,cold
-11.08,cold
-12.44,cold
-10.66,cold
-8.86,cold
-6.11,cold
-5.35,cold
-4.65,cold
10.5,normal
7.52,cold
6.21,cold
7.82,cold
8.72,cold
6.04,cold
3.01,cold
7.44,cold
7.85,cold
8.16,cold
6.37,cold
3.75,cold
4.68,cold
7.11,cold
4.07,cold
2.44,cold
4.34,cold
0.2,cold
-0.52,cold
20.35,normal
22.1,normal
24.58,normal
20.32,normal
21.22,normal
20.16,normal
21.43,normal
22.41,normal
22.58,normal
20.23,normal
19.73,normal
19.41,normal
13.62,normal
16.01,normal
15.63,normal
17.62,normal
18.82,normal
20.94,normal
17.45,normal
31.3,hot
27.48,normal
25.9,normal
26.1,normal
27.13,normal
26.22,normal
23.62,normal
24.23,normal
22.44,normal
25.92,normal
27.49,normal
30.33,hot
32.36,hot
33.0,hot
32.63,hot
32.98,hot
32.52,hot
30.21,hot
27.89,normal
30.63,hot
29.09,normal
28.7,normal
28.49,normal
29.18,normal
27.63,normal
27.26,normal
25.63,normal
25.37,normal
27.38,normal
27.94,normal
26.02,normal
26.33,normal
27.86,normal
27.08,normal
27.05,normal
30.49,hot
29.94,normal
29.17,normal
28.5,normal
28.59,normal
25.79,normal
25.37,normal
24.63,normal
24.51,normal
26.86,normal
28.46,normal
29.19,normal
27.81,normal
27.2,normal
27.01,normal
24.41,normal
24.14,normal
28.1,normal
24.81,normal
24.08,normal
21.53,normal
23.28,normal
23.29,normal
24.37,normal
27.23,normal
28.4,normal
29.99,normal
